student_id,student_name,branch,general_average,core_subject_average,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,label,_sig
2592,مريم الخالدي,Literary,65.59,64.44,4,ربما,3,يعتمد,2,أختار تخصصًا قريبًا منه,منخفض,2,3,2,4,3,3,4,تشرح له حقيقة شعور الألم,غالبًا لا أجازف,الاختلاف والتنوع هما أساس الحياة,2,مع تغيير المكان,2,3,2,4,5,3,3,لا أعرف,منحاز,لا أعرف,لا أتذكر,لا أتذكر,الكتابة والتأليف,العلمية أو الخيال العلمي,التخييم والرحلات,تعلم لغات جديدة,قراءة كتاب أو مجلة,أبتكر قصة أو مشهد,Tourism and Archaeology,"(4, 'ربما', 3, 'يعتمد', 2, 'أختار تخصصًا قريبًا منه', 'منخفض', 2, 3, 2, 4, 3, 3, 4, 'تشرح له حقيقة شعور الألم', 'غالبًا لا أجازف', 'الاختلاف والتنوع هما أساس الحياة', 2, 'مع تغيير المكان', 2, 3, 2, 4, 5, 3, 3, 'لا أعرف', 'منحاز', 'لا أعرف', 'لا أتذكر', 'لا أتذكر', 'الكتابة والتأليف', 'العلمية أو الخيال العلمي', 'التخييم والرحلات', 'تعلم لغات جديدة', 'قراءة كتاب أو مجلة', 'أبتكر قصة أو مشهد')"
3891,عمر الخطيب,Agricultural,68.72,68.4,4,لا,4,لا,4,أختار تخصصًا قريبًا منه,منخفض,3,2,3,5,3,3,3,تشرح له حقيقة شعور الألم,سأكون متحمسًا,كل شيء له وقته ومكانه,4,مع تغيير المكان,1,4,2,3,4,5,4,48,منصف,لا مشكلة إن لم يكن عربي,أصفر,زهري,التصوير الفوتوغرافي,الخيال والخدع,السباحة,تصميم وبرمجة الكمبيوتر,كتابة مذكرات أو قصص,أحل لغز أو تحدي,Veterinary Medicine,"(4, 'لا', 4, 'لا', 4, 'أختار تخصصًا قريبًا منه', 'منخفض', 3, 3, 3, 5, 3, 3, 3, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'كل شيء له وقته ومكانه', 4, 'مع تغيير المكان', 1, 4, 2, 3, 4, 4, 4, '48', 'منصف', 'لن يستطيع الزواج', 'أصفر', 'زهري', 'التصوير الفوتوغرافي', 'الخيال والخدع', 'السباحة', 'تصميم وبرمجة الكمبيوتر', 'كتابة مذكرات أو قصص', 'أحل لغز أو تحدي')"
5466,إبراهيم الخالدي,Literary,73.11,73.99,3,لا,4,يعتمد,2,أختار تخصصًا قريبًا منه,متوسط,4,4,3,5,3,4,4,تشرح له عن النواقل,سأكون قلقًا,استرح واستمتع,4,فقط إذا كنت أحب ما أدرسه,4,4,4,3,3,2,4,لا أعرف,صائب,لا أعرف,زهري,لا أتذكر,الرسم والتلوين,الدرامية أو الكوميدية,التخييم والرحلات,تصوير وصناعة الفيديوهات,الاستماع للموسيقى أو البودكاست,أعمل على مشروع فني,Music,"(3, 'لا', 4, 'يعتمد', 2, 'أختار تخصصًا قريبًا منه', 'متوسط', 4, 4, 3, 5, 3, 4, 4, 'تشرح له عن النواقل', 'سأكون قلقًا', 'استرح واستمتع', 4, 'فقط إذا كنت أحب ما أدرسه', 4, 4, 4, 3, 3, 2, 4, 'لا أعرف', 'صائب', 'لا أعرف', 'زهري', 'لا أتذكر', 'الرسم والتلوين', 'الدرامية أو الكوميدية', 'التصوير الفوتوغرافي', 'تصوير وصناعة الفيديوهات', 'الاستماع للموسيقى أو البودكاست', 'أعمل على مشروع فني')"
3936,سارة النجار,Agricultural,67.62,70.61,4,لا,3,يعتمد,3,أبحث عن بديل,متوسط,3,3,5,4,4,3,4,تشرح له حقيقة شعور الألم,غالبًا لا أجازف,من يصل مبكرًا يحصد نجاحًا,2,مع تغيير المكان,2,3,3,1,3,2,5,1,صائب,لا مشكلة إن لم يكن عربي,أصفر,لا أتذكر,التصوير الفوتوغرافي,الغموض والتشويق,ممارسة الألعاب الرياضية,تعلم لغات جديدة,مشاهدة فيديوهات تعليمية,أبتكر قصة أو مشهد,Nutrition and Food Processing,"(4, 'لا', 3, 'يعتمد', 3, 'أبحث عن بديل', 'متوسط', 3, 3, 5, 4, 4, 3, 4, 'تشرح له حقيقة شعور الألم', 'غالبًا لا أجازف', 'من يصل مبكرًا يحصد نجاحًا', 2, 'مع تغيير المكان', 2, 3, 3, 1, 3, 2, 5, '1', 'صائب', 'لا مشكلة إن لم يكن عربي', 'أصفر', 'لا أتذكر', 'التصوير الفوتوغرافي', 'الغموض والتشويق', 'ممارسة الألعاب الرياضية', 'تعلم لغات جديدة', 'مشاهدة فيديوهات تعليمية', 'أبتكر قصة أو مشهد')"
3913,عمر العمري,Agricultural,64.73,63.91,3,لا,5,لا,3,أبحث عن بديل,منخفض,2,3,2,4,2,4,3,تشرح له حقيقة شعور الألم,سأكون متحمسًا,من يصل مبكرًا يحصد نجاحًا,3,لا أحب الأعمال الكتبية,1,3,3,3,1,3,2,1,صائب,لا أعرف,لا أتذكر,لا أتذكر,الرسم والتلوين,الخيال والخدع,السباحة,تصوير وصناعة الفيديوهات,الاستماع للموسيقى أو البودكاست,أبتكر قصة أو مشهد,Nutrition and Food Processing,"(3, 'لا', 5, 'لا', 3, 'أبحث عن بديل', 'منخفض', 2, 3, 2, 4, 2, 4, 3, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 3, 'لا أحب الأعمال الكتبية', 1, 3, 3, 3, 1, 3, 2, '1', 'صائب', 'لا أعرف', 'لا أتذكر', 'لا أتذكر', 'الرسم والتلوين', 'الخيال والخدع', 'السباحة', 'تصوير وصناعة الفيديوهات', 'الاستماع للموسيقى أو البودكاست', 'أبتكر قصة أو مشهد')"
4468,علي الخطيب,Information Technology,66.97,69.9,4,ربما,3,يعتمد,1,أختار تخصصًا قريبًا منه,متوسط,4,3,4,4,3,2,3,تشرح له حقيقة شعور الألم,سأكون متحمسًا,من يصل مبكرًا يحصد نجاحًا,4,لا مشكلة لدي,2,4,4,2,4,3,4,26,منصف,لن يستطيع الزواج,لا أتذكر,أصفر,التصوير الفوتوغرافي,الدرامية أو الكوميدية,ممارسة الألعاب الرياضية,تصميم وبرمجة الكمبيوتر,الاستماع للموسيقى أو البودكاست,أحل لغز أو تحدي,Network Engineering,"(4, 'يعتمد', 3, 'يعتمد', 1, 'أختار تخصصًا قريبًا منه', 'متوسط', 4, 3, 4, 4, 3, 2, 3, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 4, 'لا مشكلة لدي', 2, 4, 4, 2, 4, 3, 4, '26', 'منصف', 'لن يستطيع الزواج', 'لا أتذكر', 'أصفر', 'التصوير الفوتوغرافي', 'الدرامية أو الكوميدية', 'ممارسة الألعاب الرياضية', 'تصميم وبرمجة الكمبيوتر', 'الاستماع للموسيقى أو البودكاست', 'أحل لغز أو تحدي')"
5303,محمد الخطيب,Literary,78.47,78.85,3,لا,3,يعتمد,2,أختار تخصصًا قريبًا منه,متوسط,3,2,3,3,4,3,2,تشرح له حقيقة شعور الألم,سأكون قلقًا,استرح واستمتع,4,مع تغيير المكان,3,3,3,3,3,3,4,لا أعرف,صائب,لن يستطيع الزواج,لا أتذكر,زهري,الرسم والتلوين,الدرامية أو الكوميدية,التخييم والرحلات,تصوير وصناعة الفيديوهات,كتابة مذكرات أو قصص,أعمل على مشروع فني,Ceramic Art,"(3, 'لا', 3, 'يعتمد', 2, 'أختار تخصصًا قريبًا منه', 'متوسط', 3, 2, 3, 3, 4, 3, 2, 'تشرح له حقيقة شعور الألم', 'سأكون قلقًا', 'استرح واستمتع', 4, 'مع تغيير المكان', 3, 3, 3, 3, 3, 3, 4, 'لا أعرف', 'صائب', 'لن يستطيع الزواج', 'لا أتذكر', 'زهري', 'الرسم والتلوين', 'الدرامية أو الكوميدية', 'التصوير الفوتوغرافي', 'تصوير وصناعة الفيديوهات', 'كتابة مذكرات أو قصص', 'أعمل على مشروع فني')"
3941,علي الحسن,Agricultural,66.83,68.7,4,لا,3,لا,3,أختار تخصصًا قريبًا منه,منخفض,3,3,4,4,3,4,4,تشرح له حقيقة شعور الألم,سأكون متحمسًا,كل شيء له وقته ومكانه,2,لا أحب الأعمال الكتبية,2,3,4,4,5,1,3,لا أعرف,عادل,لن يستطيع الزواج,لا أتذكر,أصفر,التصوير الفوتوغرافي,الخيال والخدع,ممارسة الألعاب الرياضية,إجراء التجارب العلمية,كتابة مذكرات أو قصص,أحل لغز أو تحدي,Nutrition and Food Processing,"(4, 'لا', 3, 'لا', 3, 'أختار تخصصًا قريبًا منه', 'منخفض', 3, 3, 4, 4, 3, 4, 4, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'كل شيء له وقته ومكانه', 2, 'لا أحب الأعمال الكتبية', 2, 3, 4, 4, 5, 1, 3, 'لا أعرف', 'عادل', 'لن يستطيع الزواج', 'لا أتذكر', 'أصفر', 'التصوير الفوتوغرافي', 'الخيال والخدع', 'ممارسة الألعاب الرياضية', 'إجراء التجارب العلمية', 'كتابة مذكرات أو قصص', 'أحل لغز أو تحدي')"
4631,عائشة الخطيب,Entrepreneurship and Business,91.65,88.93,4,ربما,4,نعم,4,أبحث عن بديل,منخفض,1,3,2,3,4,3,4,تشرح له عن النواقل,سأتحمس لذلك مع بقائي حذرًا,من يصل مبكرًا يحصد نجاحًا,4,فقط إذا كنت أحب ما أدرسه,3,3,3,4,4,3,5,48,منحاز,لن يستطيع الزواج,لا أتذكر,لا أتذكر,التصوير الفوتوغرافي,الخيال والخدع,التخييم والرحلات,تصوير وصناعة الفيديوهات,مشاهدة فيديوهات تعليمية,أجرب تجربة علمية,Business Administration,"(4, 'يعتمد', 4, 'نعم', 4, 'أبحث عن بديل', 'منخفض', 1, 3, 2, 3, 4, 3, 4, 'تشرح له عن النواقل', 'سأتحمس لذلك مع بقائي حذرًا', 'من يصل مبكرًا يحصد نجاحًا', 4, 'فقط إذا كنت أحب ما أدرسه', 3, 3, 3, 4, 4, 3, 5, '48', 'منحاز', 'لن يستطيع الزواج', 'لا أتذكر', 'لا أتذكر', 'التصوير الفوتوغرافي', 'الخيال والخدع', 'التخييم والرحلات', 'تصوير وصناعة الفيديوهات', 'مشاهدة فيديوهات تعليمية', 'أجرب تجربة علمية')"
306,سارة العلي,Scientific,68.53,68.76,4,لا,2,يعتمد,3,أختار تخصصًا قريبًا منه,متوسط,4,2,1,1,4,3,4,تشرح له عن النواقل,غالبًا لا أجازف,كل شيء له وقته ومكانه,4,لا أحب الأعمال الكتبية,2,3,4,2,5,4,2,1,منصف,لن يستطيع الزواج,لا أتذكر,لا أتذكر,التصوير الفوتوغرافي,العلمية أو الخيال العلمي,السباحة,إجراء التجارب العلمية,الاستماع للموسيقى أو البودكاست,أجرب تجربة علمية,Mathematics and Data Science,"(4, 'لا', 2, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'متوسط', 4, 2, 1, 1, 4, 3, 4, 'تشرح له عن النواقل', 'غالبًا لا أجازف', 'كل شيء له وقته ومكانه', 4, 'لا أحب الأعمال الكتبية', 2, 3, 4, 2, 5, 4, 2, '1', 'منصف', 'لن يستطيع الزواج', 'لا أتذكر', 'لا أتذكر', 'التصوير الفوتوغرافي', 'العلمية أو الخيال العلمي', 'السباحة', 'إجراء التجارب العلمية', 'الاستماع للموسيقى أو البودكاست', 'أجرب تجربة علمية')"
4716,علي الحسن,Entrepreneurship and Business,66.0,67.45,3,ربما,4,يعتمد,4,أختار تخصصًا قريبًا منه,متوسط,2,5,2,3,3,3,4,تشرح له عن النواقل,سأكون متحمسًا,من يصل مبكرًا يحصد نجاحًا,4,لا مشكلة لدي,3,4,4,2,2,3,2,26,منصف,لا أعرف,زهري,أزرق,التصوير الفوتوغرافي,الدرامية أو الكوميدية,التخييم والرحلات,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Business Intelligence,"(3, 'يعتمد', 4, 'يعتمد', 4, 'أختار تخصصًا قريبًا منه', 'متوسط', 2, 5, 2, 3, 3, 3, 4, 'تشرح له عن النواقل', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 4, 'لا مشكلة لدي', 3, 4, 4, 2, 2, 3, 2, '26', 'منصف', 'لا أعرف', 'زهري', 'أزرق', 'التصوير الفوتوغرافي', 'الدرامية أو الكوميدية', 'التخييم والرحلات', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
3161,علي السعدي,Literary,66.36,68.7,3,لا,3,يعتمد,2,أختار تخصصًا قريبًا منه,مرتفع,1,4,3,2,4,4,3,تشرح له عن النواقل,غالبًا لا أجازف,الاختلاف والتنوع هما أساس الحياة,3,مع تغيير المكان,3,2,3,5,3,4,3,لا أعرف,منحاز,لا أعرف,أصفر,أزرق,الكتابة والتأليف,الدرامية أو الكوميدية,التخييم والرحلات,تعلم لغات جديدة,قراءة كتاب أو مجلة,أبتكر قصة أو مشهد,Social Work,"(3, 'لا', 3, 'يعتمد', 2, 'أختار تخصصًا قريبًا منه', 'مرتفع', 1, 4, 3, 2, 4, 4, 3, 'تشرح له عن النواقل', 'غالبًا لا أجازف', 'الاختلاف والتنوع هما أساس الحياة', 3, 'مع تغيير المكان', 3, 2, 3, 5, 3, 4, 3, 'لا أعرف', 'منحاز', 'لا أعرف', 'أصفر', 'أزرق', 'الكتابة والتأليف', 'الدرامية أو الكوميدية', 'التخييم والرحلات', 'تعلم لغات جديدة', 'قراءة كتاب أو مجلة', 'أبتكر قصة أو مشهد')"
5024,أحمد الحسن,Industrial,87.48,88.42,4,ربما,2,يعتمد,3,أختار تخصصًا قريبًا منه,مرتفع,5,2,4,4,4,4,2,تشرح له حقيقة شعور الألم,سأكون متحمسًا,من يصل مبكرًا يحصد نجاحًا,4,لا مشكلة لدي,2,4,4,3,3,4,2,26,صائب,لا أعرف,لا أتذكر,لا أتذكر,التصوير الفوتوغرافي,الدرامية أو الكوميدية,السباحة,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Chemical Engineering,"(4, 'يعتمد', 2, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'مرتفع', 5, 2, 4, 4, 4, 4, 2, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 4, 'لا مشكلة لدي', 2, 4, 4, 3, 3, 4, 2, '26', 'صائب', 'لا أعرف', 'لا أتذكر', 'لا أتذكر', 'التصوير الفوتوغرافي', 'الدرامية أو الكوميدية', 'السباحة', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
418,مريم الإبراهيم,Scientific,98.15,98.19,3,لا,3,يعتمد,4,أبحث عن بديل,متوسط,3,1,4,4,2,1,3,تشرح له حقيقة شعور الألم,سأكون متحمسًا,من يصل مبكرًا يحصد نجاحًا,4,مع تغيير المكان,2,3,1,3,4,2,3,لا أعرف,منصف,لا أعرف,أصفر,لا أتذكر,التصوير الفوتوغرافي,الدرامية أو الكوميدية,السباحة,تصوير وصناعة الفيديوهات,قراءة كتاب أو مجلة,أعمل على مشروع فني,Dentistry,"(3, 'لا', 3, 'يعتمد', 4, 'أبحث عن بديل', 'متوسط', 3, 1, 4, 4, 2, 1, 3, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 4, 'مع تغيير المكان', 2, 3, 1, 3, 4, 2, 3, 'لا أعرف', 'منصف', 'لا أعرف', 'أصفر', 'لا أتذكر', 'التصوير الفوتوغرافي', 'الدرامية أو الكوميدية', 'السباحة', 'تصوير وصناعة الفيديوهات', 'قراءة كتاب أو مجلة', 'أعمل على مشروع فني')"
